snapshot_utc,position,document_id,in_this_day_set,section,headline,file
2026-08-27 08:39,75,10019557,yes,Wissenschaft,"Does the chaos in a teenager's room reflect the chaos in their mind? Experts have the same advice for desperate parents as for their offspring: «Chill out, dude.»",2026-08-27_wissenschaft_does-chaos-teenager-s-room-reflect-chaos_ld10019557
2026-08-27 08:39,76,10019306,yes,Wissenschaft,How to best deter wasps? And what helps after a sting?,2026-08-27_wissenschaft_best-deter-wasps-what-helps-after-sting_ld10019306
2026-08-27 08:39,77,1935101,no,,,
2026-08-27 08:39,78,1935068,no,,,
2026-08-27 08:39,79,1935082,no,,,
2026-08-27 08:39,80,1871994,no,,,
2026-08-27 08:39,81,1882762,no,,,
2026-08-27 08:39,82,1421453,no,,,
2026-08-27 08:39,83,10021198,no,,,
2026-08-27 08:39,84,10020893,no,NZZ Shorts,Tornado verwüstet ein Dorf in Südfrankreich,
2026-08-27 08:39,85,10020729,no,,,
2026-08-27 08:39,86,10020697,no,,,
2026-08-27 08:39,87,10019956,no,,,
2026-08-27 08:39,88,10021057,no,,,
2026-08-27 14:18,1,148422,no,,,
2026-08-27 14:18,2,10021277,yes,Technologie,The key witness in the meta-trial warns: «Instagram is a service that invites strangers into our children's bedrooms at night.»,2026-08-27_technologie_key-witness-meta-trial-warns-instagram-service_ld10021277
2026-08-27 14:18,3,10021209,yes,Meinung,Good news for the younger generation: Social networks are finally being forced to take responsibility,2026-08-27_meinung_good-news-younger-generation-social-networks-finally_ld10021209
2026-08-27 14:18,4,10018312,no,,,
2026-08-27 14:18,5,10021325,yes,International,He ordered the genocide in Bosnia-Herzegovina: Now the war criminal Ratko Mladic is dead,2026-08-27_international_he-ordered-genocide-bosnia-herzegovina-now-war_ld10021325
2026-08-27 14:18,6,10021244,yes,International,«The market was gone in moments»: No escape from Nepal’s flood disaster,2026-08-27_international_market-was-gone-moments-no-escape-nepals_ld10021244
2026-08-27 14:18,7,10021247,yes,Panorama,Flash flood in Nepal: Death toll rises to over 1200 +++ 600 hydroelectric power plant workers still missing,2026-09-03_panorama_flash-flood-nepal-death-toll-rises-over_ld10021247
2026-08-27 14:18,8,1890876,yes,Schweiz,Was he a «gaga far-right extremist»? Andreas Glarner resigns,2026-08-27_schweiz_was-he-gaga-far-right-extremist-andreas_ld1890876
2026-08-27 14:18,9,10020248,yes,Wirtschaft,These three municipalities in the Zurich area are most attractive for families,2026-08-27_wirtschaft_these-three-municipalities-zurich-area-most-attractive_ld10020248
2026-08-27 14:18,10,10020904,yes,International,"Naval drones off Romania, warning signals to London: Russia escalates threat to Europe",2026-08-27_international_naval-drones-off-romania-warning-signals-london_ld10020904
2026-08-27 14:18,11,10021245,yes,International,War in Ukraine: Norway seizes Russian ship in Arctic: Zelensky warns against flights over Russia,2026-09-03_international_war-ukraine-norway-seizes-russian-ship-arctic_ld10021245
2026-08-27 14:18,12,10012906,yes,Meinung,"A fortune hunter in distress: Trump could be undone by Iran, but not Trumpism",2026-08-27_meinung_fortune-hunter-distress-trump-could-be-undone_ld10012906
2026-08-27 14:18,13,10021159,yes,Zürich,FCZ ultras raid GC fans in a sports hall. They feel safe in the anonymous crowd — but then a candy becomes the undoing of a ringleader,2026-08-27_zuerich_fcz-ultras-raid-gc-fans-sports-hall_ld10021159
2026-08-27 14:18,14,10014266,yes,Schweiz,Switzerland's forgotten passport,2026-08-27_schweiz_switzerland-s-forgotten-passport_ld10014266
2026-08-27 14:18,15,10021300,yes,Feuilleton,"Dolly Parton: A darling for the poor and the rich, Blacks and whites, Republicans and Democrats",2026-08-27_feuilleton-musik_dolly-parton-darling-poor-rich-blacks-whites_ld10021300
2026-08-27 14:18,16,10019991,yes,Pro,"A spark that quickly burned out: September 11, 2001 deepened the rift between Russia and the USA",2026-08-27_pro_spark-quickly-burned-out-september-11-2001_ld10019991
2026-08-27 14:18,17,10021219,no,,,
2026-08-27 14:18,18,10020558,no,,,
2026-08-27 14:18,19,10020959,no,,,
2026-08-27 14:18,20,10020570,no,,,
2026-08-27 14:18,21,10020765,no,,,
2026-08-27 14:18,22,10020437,no,,,
2026-08-27 14:18,23,10020932,no,Meinung,Weltfremde Gesetzgebung: Zu oft hat die EU jüngst die Schweiz und andere Drittstaaten vergessen,
2026-08-27 14:18,24,10020371,no,Schweiz,Strategie gegen Russland: Wie Polen sein Volk wehrhaft macht – und was die Schweiz daraus lernen kann,
2026-08-27 14:18,25,10020232,no,Wirtschaft,Vorbild Trump? Im Kampf gegen Chinas Subventionsflut wird in Brüssel der Ruf nach höheren Zöllen lauter,
2026-08-27 14:18,26,10020811,yes,Zürich,"Suffering fish, stranded trucks, and grounded ships – how the state of emergency changes life on Lake Zurich",2026-08-27_zuerich_suffering-fish-stranded-trucks-grounded-ships-state_ld10020811
2026-08-27 14:18,27,10020751,yes,Podcast,"How can irregular migration to Europe be stopped, Gerald Knaus?",2026-08-27_podcast-machtspiel_can-irregular-migration-europe-be-stopped-gerald_ld10020751
2026-08-27 14:18,28,10011943,no,,,
2026-08-27 14:18,29,10019282,no,,,
2026-08-27 14:18,30,10020916,no,,,
2026-08-27 14:18,31,10021187,yes,Zürich,The biggest nuisance in urban traffic is facing the axe: The e-scooter,2026-08-27_zuerich_biggest-nuisance-urban-traffic-facing-axe-e_ld10021187
2026-08-27 14:18,32,10021250,yes,Feuilleton,"Art her salvation: Yayoi Kusama, Queen of Dots, dies at 97",2026-08-27_feuilleton-kunst_architektur_art-salvation-yayoi-kusama-queen-dots-dies_ld10021250
2026-08-27 14:18,33,10014790,yes,Feuilleton,"«Heidi Reichinnek? My nightmare» – Renate Werwigk once sat in a Stasi prison, today she fights against the historical revisionists of the Left and the AfD",2026-08-27_feuilleton_heidi-reichinnek-my-nightmare-renate-werwigk-once_ld10014790
2026-08-27 14:18,34,10019950,no,,,
2026-08-27 14:18,35,10014376,no,,,
2026-08-27 14:18,36,10020895,no,,,
2026-08-27 14:18,37,10019306,yes,Wissenschaft,How to best deter wasps? And what helps after a sting?,2026-08-27_wissenschaft_best-deter-wasps-what-helps-after-sting_ld10019306
2026-08-27 14:18,38,110998,no,,,
2026-08-27 14:18,39,10019339,no,,,
2026-08-27 14:18,40,10005232,no,,,
2026-08-27 14:18,41,10003999,no,,,
2026-08-27 14:18,42,10013926,no,,,
2026-08-27 14:18,43,10014948,no,,,
2026-08-27 14:18,44,10019800,no,,,
2026-08-27 14:18,45,10018102,no,,,
2026-08-27 14:18,46,10018712,no,,,
2026-08-27 14:18,47,10021136,no,,,
2026-08-27 14:18,48,10021056,no,,,
2026-08-27 14:18,49,10021055,no,,,
2026-08-27 14:18,50,10020151,no,,,
2026-08-27 14:18,51,10021051,no,Feuilleton,Songs für alle Zeiten: Die sechs grössten Lieder von Dolly Parton,
2026-08-27 14:18,52,10020785,no,,,
2026-08-27 14:18,53,10019032,no,,,
2026-08-27 14:18,54,10020941,no,Meinung,Trumps Sanktionsstrategie gegen Iran hat Lücken – China ist nicht die einzige,
2026-08-27 14:18,55,10020278,no,Meinung,"Das Kunsthaus sollte kostenbewusster denken, statt mit der Schliessung von Räumen zu drohen. Dennoch braucht es die Unterstützung der Stadt Zürich",
2026-08-27 14:18,56,10021284,yes,International,Seven shootings in five days: Brussels drug war escalates,2026-08-27_international_seven-shootings-five-days-brussels-drug-war_ld10021284
2026-08-27 14:18,57,10021256,yes,International,Flash flood hits Beijing's strategic corridor through the Himalayas,2026-08-27_international_flash-flood-hits-beijing-s-strategic-corridor_ld10021256
2026-08-27 14:18,58,10021246,yes,International,Iran War: Two oil tankers hit naval mines in Strait of Hormuz +++ US ends wave of attacks on targets in Iran,2026-09-02_international_iran-war-two-oil-tankers-hit-naval_ld10021246
2026-08-27 14:18,59,10021239,no,,,
2026-08-27 14:18,60,10020847,yes,Wirtschaft,"The data theft in Liechtenstein has repercussions in Switzerland. A law professor says: «If there's a scandal abroad, it inevitably spills over to us.»",2026-08-27_wirtschaft_data-theft-liechtenstein-has-repercussions-switzerland-law_ld10020847
2026-08-27 14:18,61,10018376,yes,Wirtschaft,Showdown at VW: How the power center of Europe’s largest industrial group works,2026-08-27_wirtschaft_showdown-vw-power-center-europes-largest-industrial_ld10018376
2026-08-27 14:18,62,10020291,no,,,
2026-08-27 14:18,63,10020133,no,,,
2026-08-27 14:18,64,10019641,no,,,
2026-08-27 14:18,65,10021237,no,,,
2026-08-27 14:18,66,10021089,no,,,
2026-08-27 14:18,67,10021170,no,,,
2026-08-27 14:18,68,10021265,yes,Zürich,Red-Green refuses to give up: Zurich City Parliament wants to fight for cash payments for undocumented migrants before the Federal Supreme Court,2026-08-27_zuerich_red-green-refuses-give-up-zurich-city_ld10021265
2026-08-27 14:18,69,10021014,no,Zürich,"Zürich hält am Feuerverbot fest. Die Nachbarkantone sind da forscher, obwohl es dort nicht mehr geregnet hat",
2026-08-27 14:18,70,10021133,no,,,
2026-08-27 14:18,71,10020806,yes,Sport,Pole vaulter Armand Duplantis says: «I absolutely want to break a world record in Zurich.»,2026-08-27_sport-leichtathletik_pole-vaulter-armand-duplantis-says-i-absolutely_ld10020806
2026-08-27 14:18,72,10021232,no,,,
2026-08-27 14:18,73,10017724,no,,,
2026-08-27 14:18,74,10021198,no,,,
2026-08-27 14:18,75,10021220,no,,,
2026-08-27 14:18,76,10021126,no,,,
2026-08-27 14:18,77,10007509,no,,,
2026-08-27 14:18,78,10019557,yes,Wissenschaft,"Does the chaos in a teenager's room reflect the chaos in their mind? Experts have the same advice for desperate parents as for their offspring: «Chill out, dude.»",2026-08-27_wissenschaft_does-chaos-teenager-s-room-reflect-chaos_ld10019557
2026-08-27 14:18,79,10018695,no,,,
2026-08-27 14:18,80,1935098,no,,,
2026-08-27 14:18,81,1935092,no,,,
2026-08-27 14:18,82,1935101,no,,,
2026-08-27 14:18,83,1871994,no,,,
2026-08-27 14:18,84,1882762,no,,,
2026-08-27 14:18,85,1421453,no,,,
2026-08-27 14:18,86,10020893,no,NZZ Shorts,Tornado verwüstet ein Dorf in Südfrankreich,
2026-08-27 14:18,87,10020729,no,,,
2026-08-27 14:18,88,10020697,no,,,
2026-08-27 14:18,89,10019956,no,,,
2026-08-27 17:23,1,148422,no,,,
2026-08-27 17:23,2,10021256,yes,International,Flash flood hits Beijing's strategic corridor through the Himalayas,2026-08-27_international_flash-flood-hits-beijing-s-strategic-corridor_ld10021256
2026-08-27 17:23,3,10021244,yes,International,«The market was gone in moments»: No escape from Nepal’s flood disaster,2026-08-27_international_market-was-gone-moments-no-escape-nepals_ld10021244
2026-08-27 17:23,4,10021247,yes,Panorama,Flash flood in Nepal: Death toll rises to over 1200 +++ 600 hydroelectric power plant workers still missing,2026-09-03_panorama_flash-flood-nepal-death-toll-rises-over_ld10021247
2026-08-27 17:23,5,10021325,yes,International,He ordered the genocide in Bosnia-Herzegovina: Now the war criminal Ratko Mladic is dead,2026-08-27_international_he-ordered-genocide-bosnia-herzegovina-now-war_ld10021325
2026-08-27 17:23,6,1884495,no,,,
2026-08-27 17:23,7,10020248,yes,Wirtschaft,These three municipalities in the Zurich area are most attractive for families,2026-08-27_wirtschaft_these-three-municipalities-zurich-area-most-attractive_ld10020248
2026-08-27 17:23,8,10021277,yes,Technologie,The key witness in the meta-trial warns: «Instagram is a service that invites strangers into our children's bedrooms at night.»,2026-08-27_technologie_key-witness-meta-trial-warns-instagram-service_ld10021277
2026-08-27 17:23,9,10021209,yes,Meinung,Good news for the younger generation: Social networks are finally being forced to take responsibility,2026-08-27_meinung_good-news-younger-generation-social-networks-finally_ld10021209
2026-08-27 17:23,10,10021300,yes,Feuilleton,"Dolly Parton: A darling for the poor and the rich, Blacks and whites, Republicans and Democrats",2026-08-27_feuilleton-musik_dolly-parton-darling-poor-rich-blacks-whites_ld10021300
2026-08-27 17:23,11,1890876,yes,Schweiz,Was he a «gaga far-right extremist»? Andreas Glarner resigns,2026-08-27_schweiz_was-he-gaga-far-right-extremist-andreas_ld1890876
2026-08-27 17:23,12,10020904,yes,International,"Naval drones off Romania, warning signals to London: Russia escalates threat to Europe",2026-08-27_international_naval-drones-off-romania-warning-signals-london_ld10020904
2026-08-27 17:23,13,10021245,yes,International,War in Ukraine: Norway seizes Russian ship in Arctic: Zelensky warns against flights over Russia,2026-09-03_international_war-ukraine-norway-seizes-russian-ship-arctic_ld10021245
2026-08-27 17:23,14,10021241,yes,Der andere Blick,"For the CDU, it is too late",2026-08-27_der-andere-blick_cdu-it-too-late_ld10021241
2026-08-27 17:23,15,10020174,yes,Meinung,Trump speaks loudly and wields a dry stick,2026-08-27_meinung_trump-speaks-loudly-wields-dry-stick_ld10020174
2026-08-27 17:23,16,10021159,yes,Zürich,FCZ ultras raid GC fans in a sports hall. They feel safe in the anonymous crowd — but then a candy becomes the undoing of a ringleader,2026-08-27_zuerich_fcz-ultras-raid-gc-fans-sports-hall_ld10021159
2026-08-27 17:23,17,10018312,no,,,
2026-08-27 17:23,18,10021284,yes,International,Seven shootings in five days: Brussels drug war escalates,2026-08-27_international_seven-shootings-five-days-brussels-drug-war_ld10021284
2026-08-27 17:23,19,10012906,yes,Meinung,"A fortune hunter in distress: Trump could be undone by Iran, but not Trumpism",2026-08-27_meinung_fortune-hunter-distress-trump-could-be-undone_ld10012906
2026-08-27 17:23,20,10019991,yes,Pro,"A spark that quickly burned out: September 11, 2001 deepened the rift between Russia and the USA",2026-08-27_pro_spark-quickly-burned-out-september-11-2001_ld10019991
2026-08-27 17:23,21,10020558,no,,,
2026-08-27 17:23,22,10020959,no,,,
2026-08-27 17:23,23,10020570,no,,,
2026-08-27 17:23,24,10020765,no,,,
2026-08-27 17:23,25,10020437,no,,,
2026-08-27 17:23,26,10020932,no,Meinung,Weltfremde Gesetzgebung: Zu oft hat die EU jüngst die Schweiz und andere Drittstaaten vergessen,
2026-08-27 17:23,27,10021250,yes,Feuilleton,"Art her salvation: Yayoi Kusama, Queen of Dots, dies at 97",2026-08-27_feuilleton-kunst_architektur_art-salvation-yayoi-kusama-queen-dots-dies_ld10021250
2026-08-27 17:23,28,1908081,no,,,
2026-08-27 17:23,29,10021338,yes,Sport,Marc Lüthi is the new President of Swiss Ice Hockey – can the dynamic leader bring peace to Swiss ice hockey?,2026-08-28_sport-eishockey_marc-luthi-new-president-swiss-ice-hockey_ld10021338
2026-08-27 17:23,30,10017724,no,,,
2026-08-27 17:23,31,10021239,no,,,
2026-08-27 17:23,32,10021278,yes,Schweiz,"The academic slump: They are more frequently unemployed than the average Swiss, often only temporarily employed – and in part-time roles at that",2026-08-27_schweiz_academic-slump-they-more-frequently-unemployed-than_ld10021278
2026-08-27 17:23,33,10021265,yes,Zürich,Red-Green refuses to give up: Zurich City Parliament wants to fight for cash payments for undocumented migrants before the Federal Supreme Court,2026-08-27_zuerich_red-green-refuses-give-up-zurich-city_ld10021265
2026-08-27 17:23,34,10014266,yes,Schweiz,Switzerland's forgotten passport,2026-08-27_schweiz_switzerland-s-forgotten-passport_ld10014266
2026-08-27 17:23,35,10019306,yes,Wissenschaft,How to best deter wasps? And what helps after a sting?,2026-08-27_wissenschaft_best-deter-wasps-what-helps-after-sting_ld10019306
2026-08-27 17:23,36,10020916,no,,,
2026-08-27 17:23,37,10014376,no,,,
2026-08-27 17:23,38,10014790,yes,Feuilleton,"«Heidi Reichinnek? My nightmare» – Renate Werwigk once sat in a Stasi prison, today she fights against the historical revisionists of the Left and the AfD",2026-08-27_feuilleton_heidi-reichinnek-my-nightmare-renate-werwigk-once_ld10014790
2026-08-27 17:23,39,10019282,no,,,
2026-08-27 17:23,40,110998,no,,,
2026-08-27 17:23,41,10019339,no,,,
2026-08-27 17:23,42,10005232,no,,,
2026-08-27 17:23,43,10003999,no,,,
2026-08-27 17:23,44,10013926,no,,,
2026-08-27 17:23,45,10014948,no,,,
2026-08-27 17:23,46,10019800,no,,,
2026-08-27 17:23,47,10018102,no,,,
2026-08-27 17:23,48,10018712,no,,,
2026-08-27 17:23,49,10021136,no,,,
2026-08-27 17:23,50,10021056,no,,,
2026-08-27 17:23,51,10021055,no,,,
2026-08-27 17:23,52,10020151,no,,,
2026-08-27 17:23,53,10021051,no,Feuilleton,Songs für alle Zeiten: Die sechs grössten Lieder von Dolly Parton,
2026-08-27 17:23,54,10020785,no,,,
2026-08-27 17:23,55,10020941,no,Meinung,Trumps Sanktionsstrategie gegen Iran hat Lücken – China ist nicht die einzige,
2026-08-27 17:23,56,10020278,no,Meinung,"Das Kunsthaus sollte kostenbewusster denken, statt mit der Schliessung von Räumen zu drohen. Dennoch braucht es die Unterstützung der Stadt Zürich",
2026-08-27 17:23,57,10020760,no,Meinung,"Hammer, Sichel, Sünneli – die missbrauchte Friedenstaube",
2026-08-27 17:23,58,10021246,yes,International,Iran War: Two oil tankers hit naval mines in Strait of Hormuz +++ US ends wave of attacks on targets in Iran,2026-09-02_international_iran-war-two-oil-tankers-hit-naval_ld10021246
2026-08-27 17:23,59,10021167,yes,International,Mail-in voting chaos threatens US midterm elections,2026-08-27_international_mail-voting-chaos-threatens-us-midterm-elections_ld10021167
2026-08-27 17:23,60,10020948,yes,International,Between fishing quotas and financial stability: Iceland votes on resuming EU accession negotiations,2026-08-27_international_between-fishing-quotas-financial-stability-iceland-votes_ld10020948
2026-08-27 17:23,61,10020847,yes,Wirtschaft,"The data theft in Liechtenstein has repercussions in Switzerland. A law professor says: «If there's a scandal abroad, it inevitably spills over to us.»",2026-08-27_wirtschaft_data-theft-liechtenstein-has-repercussions-switzerland-law_ld10020847
2026-08-27 17:23,62,10018376,yes,Wirtschaft,Showdown at VW: How the power center of Europe’s largest industrial group works,2026-08-27_wirtschaft_showdown-vw-power-center-europes-largest-industrial_ld10018376
2026-08-27 17:23,63,10021219,no,,,
2026-08-27 17:23,64,10020291,no,,,
2026-08-27 17:23,65,10020133,no,,,
2026-08-27 17:23,66,10019641,no,,,
2026-08-27 17:23,67,10021237,no,,,
2026-08-27 17:23,68,10021089,no,,,
2026-08-27 17:23,69,10021170,no,,,
2026-08-27 17:23,70,10011943,no,,,
2026-08-27 17:23,71,10021014,no,Zürich,"Zürich hält am Feuerverbot fest. Die Nachbarkantone sind da forscher, obwohl es dort nicht mehr geregnet hat",
2026-08-27 17:23,72,10021133,no,,,
2026-08-27 17:23,73,10020806,yes,Sport,Pole vaulter Armand Duplantis says: «I absolutely want to break a world record in Zurich.»,2026-08-27_sport-leichtathletik_pole-vaulter-armand-duplantis-says-i-absolutely_ld10020806
2026-08-27 17:23,74,10021232,no,,,
2026-08-27 17:23,75,10020985,no,,,
2026-08-27 17:23,76,10021198,no,,,
2026-08-27 17:23,77,10021220,no,,,
2026-08-27 17:23,78,10021126,no,,,
2026-08-27 17:23,79,10007509,no,,,
2026-08-27 17:23,80,10019557,yes,Wissenschaft,"Does the chaos in a teenager's room reflect the chaos in their mind? Experts have the same advice for desperate parents as for their offspring: «Chill out, dude.»",2026-08-27_wissenschaft_does-chaos-teenager-s-room-reflect-chaos_ld10019557
2026-08-27 17:23,81,10018695,no,,,
2026-08-27 17:23,82,1935098,no,,,
2026-08-27 17:23,83,1935092,no,,,
2026-08-27 17:23,84,1935101,no,,,
2026-08-27 17:23,85,1871994,no,,,
2026-08-27 17:23,86,1882762,no,,,
2026-08-27 17:23,87,1421453,no,,,
2026-08-27 17:23,88,10020356,yes,Schweiz,Pfister Plans Drone and Robotics Center for Army and Civilian Emergency Services,2026-08-27_schweiz-sicherheitspolitik_pfister-plans-drone-robotics-center-army-civilian_ld10020356
2026-08-27 17:23,89,10020893,no,NZZ Shorts,Tornado verwüstet ein Dorf in Südfrankreich,
2026-08-27 17:23,90,10020729,no,,,
